KW,cold,hot,KW,cold,hot
13244.43,11081.5493,1717.647059,13244.43,11081.5493,1717.647059
13551.58,11193.16901,1847.058824,13551.58,11193.16901,1847.058824
13474.43,11463.59155,1932.352941,13474.43,11463.59155,1932.352941
13945.23,13328.41549,1576.470588,13945.23,13328.41549,1576.470588
15582.23,16807.71127,1488.235294,15582.23,16807.71127,1488.235294
16449.97,19056.47887,1455.882353,16449.97,19056.47887,1455.882353
17289.5,20600.66901,1414.705882,17289.5,20600.66901,1414.705882
17891.93,21577.39437,1405.882353,17891.93,21577.39437,1405.882353
19231.45,23495.28169,1358.823529,19231.45,23495.28169,1358.823529
18979.9,24453.80282,1350,18979.9,24453.80282,1350
18994.08,25234.85915,1338.235294,18994.08,25234.85915,1338.235294
19214.08,25487.25352,1394.117647,19214.08,25487.25352,1394.117647
18847.35,25160.77465,1355.882353,18847.35,25160.77465,1355.882353
18237.1,23871.26761,1417.647059,18237.1,23871.26761,1417.647059
17603.4,21735.35211,1405.882353,17603.4,21735.35211,1405.882353
16597.97,19777.07746,1452.941176,16597.97,19777.07746,1452.941176
16008.38,18250.3169,1426.470588,16008.38,18250.3169,1426.470588
15684.88,17187.04225,1547.058824,15684.88,17187.04225,1547.058824
14559.27,15598.23944,1529.411765,14559.27,15598.23944,1529.411765
14457.63,14602.00704,1488.235294,14457.63,14602.00704,1488.235294
14325.57,14585.6338,1526.470588,14325.57,14585.6338,1526.470588
14303.42,13908.59155,1500,14303.42,13908.59155,1500
14131.35,12843.52113,1567.647059,14131.35,12843.52113,1567.647059
14241.52,12728.23944,1605.882353,14241.52,12728.23944,1605.882353
14809.85,14028.34507,1797.058824,14809.85,14028.34507,1797.058824
16121.35,15160.77465,1782.352941,16121.35,15160.77465,1782.352941
15857.58,15563.87324,1758.823529,15857.58,15563.87324,1758.823529
16179.58,16239.40141,1726.470588,16179.58,16239.40141,1726.470588
17083.72,17656.33803,1694.117647,17083.72,17656.33803,1694.117647
17614.55,19153.69718,1573.529412,17614.55,19153.69718,1573.529412
16373.1,20098.38028,1570.588235,16373.1,20098.38028,1570.588235
17436.13,21083.80282,1479.411765,17436.13,21083.80282,1479.411765
17580.57,21284.6831,1473.529412,17580.57,21284.6831,1473.529412
17652.38,22264.96479,1391.176471,17652.38,22264.96479,1391.176471
17519.95,21721.26761,1405.882353,17519.95,21721.26761,1405.882353
17274.75,20105.59859,1600,17274.75,20105.59859,1600
15356.8,17156.65493,1514.705882,15356.8,17156.65493,1514.705882
15309.7,17682.11268,1644.117647,15309.7,17682.11268,1644.117647
13896.08,17229.43662,1750,13896.08,17229.43662,1750
13532.27,16619.50704,1729.411765,13532.27,16619.50704,1729.411765
15565.5,15582.32394,1755.882353,15565.5,15582.32394,1755.882353
18427.32,14242.88732,1802.941176,18427.32,14242.88732,1802.941176
17734.08,12353.59155,1791.176471,17734.08,12353.59155,1791.176471
17072.58,11687.78169,1729.411765,17072.58,11687.78169,1729.411765
16843.7,11047.28873,1635.294118,16843.7,11047.28873,1635.294118
17363.92,11554.15493,1688.235294,17363.92,11554.15493,1688.235294
16731.35,11015.98592,1776.470588,16731.35,11015.98592,1776.470588
15501.58,9698.697183,1841.176471,15501.58,9698.697183,1841.176471
15618.75,10218.62676,1914.705882,15618.75,10218.62676,1914.705882
15714.88,11100.73944,2152.941176,15714.88,11100.73944,2152.941176
15099.9,11483.48592,2394.117647,15099.9,11483.48592,2394.117647
15655.9,12464.08451,1835.294118,15655.9,12464.08451,1835.294118
16196.35,13364.15493,1791.176471,16196.35,13364.15493,1791.176471
15878.1,13606.65493,1747.058824,15878.1,13606.65493,1747.058824
15982.18,14732.00704,1620.588235,15982.18,14732.00704,1620.588235
16329.67,15194.61268,1594.117647,16329.67,15194.61268,1594.117647
16637,16214.75352,1550,16637,16214.75352,1550
16561.72,16392.57042,1579.411765,16561.72,16392.57042,1579.411765
16379.58,16609.08451,1626.470588,16379.58,16609.08451,1626.470588
16016.08,16387.5,2026.470588,16016.08,16387.5,2026.470588
15472.58,16384.96479,2105.882353,15472.58,16384.96479,2105.882353
14957.73,15765,2200,14957.73,15765,2200
14101.98,14551.23239,2055.882353,14101.98,14551.23239,2055.882353
13398.9,13372.14789,1702.941176,13398.9,13372.14789,1702.941176
14395.38,12290.45775,1797.058824,14395.38,12290.45775,1797.058824
16874.07,10995.28169,1958.823529,16874.07,10995.28169,1958.823529
16429.25,10346.16197,1944.117647,16429.25,10346.16197,1944.117647
15973.5,9271.408451,1841.176471,15973.5,9271.408451,1841.176471
15406.75,8838.943662,1770.588235,15406.75,8838.943662,1770.588235
14909.95,8698.873239,1752.941176,14909.95,8698.873239,1752.941176
14911.18,8524.753521,1702.941176,14911.18,8524.753521,1702.941176
14875.15,8607.922535,1791.176471,14875.15,8607.922535,1791.176471
15400.68,9152.852113,2011.764706,15400.68,9152.852113,2011.764706
15352.62,9642.922535,2394.117647,15352.62,9642.922535,2394.117647
14447.38,10096.90141,2320.588235,14447.38,10096.90141,2320.588235
15316.3,11364.26056,2070.588235,15316.3,11364.26056,2070.588235
16422.7,13408.38028,1785.294118,16422.7,13408.38028,1785.294118
16434.47,15115.6338,1844.117647,16434.47,15115.6338,1844.117647
16524.17,16549.08451,2182.352941,16524.17,16549.08451,2182.352941
16701.47,18241.8662,2279.411765,16701.47,18241.8662,2279.411765
16761.18,19149.43662,1791.176471,16761.18,19149.43662,1791.176471
16823.35,20345.56338,1420.588235,16823.35,20345.56338,1420.588235
16624.6,20916.30282,1552.941176,16624.6,20916.30282,1552.941176
16265.5,20904.3662,1711.764706,16265.5,20904.3662,1711.764706
15809.78,20969.47183,1402.941176,15809.78,20969.47183,1402.941176
15265.35,20405.70423,1476.470588,15265.35,20405.70423,1476.470588
15038.9,18753.48592,1552.941176,15038.9,18753.48592,1552.941176
14440.77,17268.16901,1635.294118,14440.77,17268.16901,1635.294118
14782.45,15554.01408,1705.882353,14782.45,15554.01408,1705.882353
17489,14137.8169,1661.764706,17489,14137.8169,1661.764706
16879.8,12985.59859,1567.647059,16879.8,12985.59859,1567.647059
16483.95,11583.41549,1555.882353,16483.95,11583.41549,1555.882353
16515.6,10872.5,1467.647059,16515.6,10872.5,1467.647059
16015,10285.52817,1479.411765,16015,10285.52817,1479.411765
15907.3,10072.5,1538.235294,15907.3,10072.5,1538.235294
15509.85,10206.09155,1608.823529,15509.85,10206.09155,1608.823529
16187.03,10936.97183,1935.294118,16187.03,10936.97183,1935.294118
15391.48,11500.98592,2102.941176,15391.48,11500.98592,2102.941176
15026.52,11935.84507,2147.058824,15026.52,11935.84507,2147.058824
15636.65,13866.16197,1738.235294,15636.65,13866.16197,1738.235294
17342.5,16645.98592,1552.941176,17342.5,16645.98592,1552.941176
18181.53,18562.14789,1497.058824,18181.53,18562.14789,1497.058824
17596.67,20001.37324,1455.882353,17596.67,20001.37324,1455.882353
17860.48,20869.01408,1400,17860.48,20869.01408,1400
17982.25,21686.97183,1370.588235,17982.25,21686.97183,1370.588235
17396.48,22429.6831,1332.352941,17396.48,22429.6831,1332.352941
17225.23,22740.07042,1261.764706,17225.23,22740.07042,1261.764706
17122.15,22985.35211,1341.176471,17122.15,22985.35211,1341.176471
16072.72,22303.76761,1314.705882,16072.72,22303.76761,1314.705882
14660.7,20932.99296,1423.529412,14660.7,20932.99296,1423.529412
14155.35,19274.96479,1388.235294,14155.35,19274.96479,1388.235294
14699.9,18274.29577,1411.764706,14699.9,18274.29577,1411.764706
14578.13,16803.09859,1473.529412,14578.13,16803.09859,1473.529412
17444.38,15129.0493,1505.882353,17444.38,15129.0493,1505.882353
17345.17,14253.4507,1417.647059,17345.17,14253.4507,1417.647059
17163.08,13771.93662,1420.588235,17163.08,13771.93662,1420.588235
16925.45,13445.42254,1464.705882,16925.45,13445.42254,1464.705882
17137.63,12365.77465,1470.588235,17137.63,12365.77465,1470.588235
16890.28,11324.22535,1550,16890.28,11324.22535,1550
16649.7,10964.78873,1564.705882,16649.7,10964.78873,1564.705882
16583.23,11950.66901,1788.235294,16583.23,11950.66901,1788.235294
17132.53,12299.61268,1811.764706,17132.53,12299.61268,1811.764706
15290.67,12909.54225,1758.823529,15290.67,12909.54225,1758.823529
16163.63,14775.84507,1650,16163.63,14775.84507,1650
17820.35,17526.61972,1564.705882,17820.35,17526.61972,1564.705882
18049.17,19418.34507,1458.823529,18049.17,19418.34507,1458.823529
17457.78,20996.02113,1447.058824,17457.78,20996.02113,1447.058824
17787.78,21821.93662,1305.882353,17787.78,21821.93662,1305.882353
18040.5,22852.99296,1291.176471,18040.5,22852.99296,1291.176471
18114.15,24006.23239,1323.529412,18114.15,24006.23239,1323.529412
17698.8,24391.33803,1252.941176,17698.8,24391.33803,1252.941176
17504.9,24662.64085,1332.352941,17504.9,24662.64085,1332.352941
16279.65,24160.14085,1323.529412,16279.65,24160.14085,1323.529412
14840.78,22866.51408,1379.411765,14840.78,22866.51408,1379.411765
14578.5,20578.90845,1332.352941,14578.5,20578.90845,1332.352941
14541.2,19084.29577,1350,14541.2,19084.29577,1350
15488.75,17466.97183,1482.352941,15488.75,17466.97183,1482.352941
17817.63,16155.24648,1447.058824,17817.63,16155.24648,1447.058824
17666.5,14440.21127,1405.882353,17666.5,14440.21127,1405.882353
17396.8,13659.57746,1391.176471,17396.8,13659.57746,1391.176471
17186.33,13027.88732,1379.411765,17186.33,13027.88732,1379.411765
16439.73,12718.83803,1408.823529,16439.73,12718.83803,1408.823529
16360.1,11850.24648,1497.058824,16360.1,11850.24648,1497.058824
16116.15,11223.90845,1558.823529,16116.15,11223.90845,1558.823529
16232.98,11638.62676,1644.117647,16232.98,11638.62676,1644.117647
15884.8,11943.16901,1770.588235,15884.8,11943.16901,1770.588235
14277.9,12567.5,1635.294118,14277.9,12567.5,1635.294118
14788.95,15157.71127,1376.470588,14788.95,15157.71127,1376.470588
16665.08,18072.5,1326.470588,16665.08,18072.5,1326.470588
17023.5,19533.38028,1311.764706,17023.5,19533.38028,1311.764706
17649.1,20494.0493,1332.352941,17649.1,20494.0493,1332.352941
18034.13,21379.43662,1294.117647,18034.13,21379.43662,1294.117647
18461.97,22407.95775,1267.647059,18461.97,22407.95775,1267.647059
19542.67,23386.12676,1244.117647,19542.67,23386.12676,1244.117647
18872.95,23847.88732,1276.470588,18872.95,23847.88732,1276.470588
18607.28,24161.72535,1244.117647,18607.28,24161.72535,1244.117647
17693.25,23465.6338,1300,17693.25,23465.6338,1300
17238.15,22270.56338,1294.117647,17238.15,22270.56338,1294.117647
17178.72,20769.0493,1320.588235,17178.72,20769.0493,1320.588235
16515.88,19433.02817,1311.764706,16515.88,19433.02817,1311.764706
15874.08,18189.61268,1329.411765,15874.08,18189.61268,1329.411765
15286.57,17032.28873,1379.411765,15286.57,17032.28873,1379.411765
14587.27,15790.84507,1379.411765,14587.27,15790.84507,1379.411765
13806.8,14476.19718,1361.764706,13806.8,14476.19718,1361.764706
13827.2,14221.16197,1391.176471,13827.2,14221.16197,1391.176471
13736.07,13691.23239,1435.294118,13736.07,13691.23239,1435.294118
13649.15,12808.02817,1485.294118,13649.15,12808.02817,1485.294118
13501.5,12618.38028,1520.588235,13501.5,12618.38028,1520.588235
13549.55,12103.55634,1632.352941,13549.55,12103.55634,1632.352941
13706.23,12140.73944,1650,13706.23,12140.73944,1650
13733.03,12623.83803,1623.529412,13733.03,12623.83803,1623.529412
14437.73,14137.88732,1532.352941,14437.73,14137.88732,1532.352941
16126.65,17342.32394,1373.529412,16126.65,17342.32394,1373.529412
16448.7,18908.23944,1297.058824,16448.7,18908.23944,1297.058824
17179.03,19871.23239,1370.588235,17179.03,19871.23239,1370.588235
17303.22,20339.85915,1258.823529,17303.22,20339.85915,1258.823529
17551.45,21051.93662,1302.941176,17551.45,21051.93662,1302.941176
18105.25,21968.52113,1247.058824,18105.25,21968.52113,1247.058824
18824.4,23082.46479,1211.764706,18824.4,23082.46479,1211.764706
18294.33,23199.40141,1247.058824,18294.33,23199.40141,1247.058824
17772.8,22573.09859,1267.647059,17772.8,22573.09859,1267.647059
17231.9,21516.40845,1300,17231.9,21516.40845,1300
16579.88,19546.23239,1397.058824,16579.88,19546.23239,1397.058824
16395.3,18492.1831,1391.176471,16395.3,18492.1831,1391.176471
15325.88,17312.39437,1361.764706,15325.88,17312.39437,1361.764706
14935.7,16388.76761,1402.941176,14935.7,16388.76761,1402.941176
14645.65,15177.21831,1361.764706,14645.65,15177.21831,1361.764706
17352.47,14261.8662,1426.470588,17352.47,14261.8662,1426.470588
18153.47,14255.77465,1373.529412,18153.47,14255.77465,1373.529412
17908.05,13494.08451,1455.882353,17908.05,13494.08451,1455.882353
17606.25,12928.76761,1529.411765,17606.25,12928.76761,1529.411765
17648.38,13185.49296,1529.411765,17648.38,13185.49296,1529.411765
18113.78,13633.1338,1794.117647,18113.78,13633.1338,1794.117647
18694.5,13544.75352,1764.705882,18694.5,13544.75352,1764.705882
19028.82,14384.78873,1726.470588,19028.82,14384.78873,1726.470588
20374.8,16596.30282,1547.058824,20374.8,16596.30282,1547.058824
21929.6,19255.10563,1485.294118,21929.6,19255.10563,1485.294118
22348.43,20959.40141,1364.705882,22348.43,20959.40141,1364.705882
21172.88,21931.97183,1338.235294,21172.88,21931.97183,1338.235294
22012.47,23190.17606,1252.941176,22012.47,23190.17606,1252.941176
22198.88,24305.77465,1347.058824,22198.88,24305.77465,1347.058824
22395.7,25352.21831,1217.647059,22395.7,25352.21831,1217.647059
22542.75,26451.40845,1197.058824,22542.75,26451.40845,1197.058824
21645.9,26637.8169,1291.176471,21645.9,26637.8169,1291.176471
21382.63,26213.06338,1191.176471,21382.63,26213.06338,1191.176471
21171.72,25125.14085,1300,21171.72,25125.14085,1300
20446.97,22981.5493,1317.647059,20446.97,22981.5493,1317.647059
18945.5,20695.17606,1323.529412,18945.5,20695.17606,1323.529412
20453.6,18739.43662,1400,20453.6,18739.43662,1400
23265,17870.07042,1470.588235,23265,17870.07042,1470.588235
22839.3,16773.69718,1270.588235,22839.3,16773.69718,1270.588235
22415.65,15741.26761,1291.176471,22415.65,15741.26761,1291.176471
21933.88,15121.19718,1308.823529,21933.88,15121.19718,1308.823529
21733.7,14589.61268,1297.058824,21733.7,14589.61268,1297.058824
21287.53,13878.06338,1379.411765,21287.53,13878.06338,1379.411765
21434.2,13910.21127,1405.882353,21434.2,13910.21127,1405.882353
21186.45,14118.41549,1661.764706,21186.45,14118.41549,1661.764706
21246.93,14864.75352,1667.647059,21246.93,14864.75352,1667.647059
19398.15,15469.33099,1652.941176,19398.15,15469.33099,1652.941176
20459.45,18104.50704,1402.941176,20459.45,18104.50704,1402.941176
22370.77,20841.05634,1300,22370.77,20841.05634,1300
23396.63,22595.24648,1305.882353,23396.63,22595.24648,1305.882353
21945.58,23641.8662,1267.647059,21945.58,23641.8662,1267.647059
22302.98,25204.40141,1250,22302.98,25204.40141,1250
22463.93,26759.26056,1211.764706,22463.93,26759.26056,1211.764706
22893.95,28015.66901,1176.470588,22893.95,28015.66901,1176.470588
22975.1,28802.46479,1170.588235,22975.1,28802.46479,1170.588235
22767.73,29030.88028,1197.058824,22767.73,29030.88028,1197.058824
22184.22,28476.33803,1202.941176,22184.22,28476.33803,1202.941176
21668.85,27478.02817,1244.117647,21668.85,27478.02817,1244.117647
21017.15,24902.74648,1338.235294,21017.15,24902.74648,1338.235294
19822.9,22851.93662,1317.647059,19822.9,22851.93662,1317.647059
19010.33,21091.69014,1326.470588,19010.33,21091.69014,1326.470588
23334.35,19301.19718,1294.117647,23334.35,19301.19718,1294.117647
24160.13,18436.26761,1302.941176,24160.13,18436.26761,1302.941176
24371.23,17726.23239,1270.588235,24371.23,17726.23239,1270.588235
22977.47,16606.44366,1329.411765,22977.47,16606.44366,1329.411765
22075.27,15933.97887,1317.647059,22075.27,15933.97887,1317.647059
21502.1,15012.64085,1361.764706,21502.1,15012.64085,1361.764706
21488.05,15037.74648,1408.823529,21488.05,15037.74648,1408.823529
21808.45,15760.66901,1579.411765,21808.45,15760.66901,1579.411765
21875.2,16223.23944,1597.058824,21875.2,16223.23944,1597.058824
19619.53,17026.05634,1526.470588,19619.53,17026.05634,1526.470588
20785.42,18956.8662,1420.588235,20785.42,18956.8662,1420.588235
22390.78,21667.11268,1432.352941,22390.78,21667.11268,1432.352941
24678.35,24017.67606,1335.294118,24678.35,24017.67606,1335.294118
22853.65,25719.47183,1326.470588,22853.65,25719.47183,1326.470588
20627.05,26749.33099,1270.588235,20627.05,26749.33099,1270.588235
19783.03,28091.12676,1323.529412,19783.03,28091.12676,1323.529412
19995.57,29027.07746,1320.588235,19995.57,29027.07746,1320.588235
19875.2,30024.82394,1294.117647,19875.2,30024.82394,1294.117647
19382.55,29770.42254,1285.294118,19382.55,29770.42254,1285.294118
19251.95,29380.98592,1294.117647,19251.95,29380.98592,1294.117647
18531.65,27926.44366,1358.823529,18531.65,27926.44366,1358.823529
17632.02,25823.52113,1400,17632.02,25823.52113,1400
16668.32,23066.40845,1514.705882,16668.32,23066.40845,1514.705882
17252.13,21150.21127,1508.823529,17252.13,21150.21127,1508.823529
20203.68,19568.97887,1488.235294,20203.68,19568.97887,1488.235294
19390.6,18185.07042,1561.764706,19390.6,18185.07042,1561.764706
18928.65,16957.74648,1552.941176,18928.65,16957.74648,1552.941176
18825.85,16501.37324,1600,18825.85,16501.37324,1600
18444.53,15825.42254,1600,18444.53,15825.42254,1600
18081.3,15318.76761,1591.176471,18081.3,15318.76761,1591.176471
17839.22,15322.07746,1735.294118,17839.22,15322.07746,1735.294118
18373.85,16034.54225,1850,18373.85,16034.54225,1850
17495.55,17181.69014,1835.294118,17495.55,17181.69014,1835.294118
16371.1,18634.54225,1761.764706,16371.1,18634.54225,1761.764706
17517.88,20284.26056,1708.823529,17517.88,20284.26056,1708.823529
19374.08,22694.6831,1702.941176,19374.08,22694.6831,1702.941176
20098.78,24291.8662,1605.882353,20098.78,24291.8662,1605.882353
18489.27,25588.02817,1576.470588,18489.27,25588.02817,1576.470588
18895.2,27075.70423,1535.294118,18895.2,27075.70423,1535.294118
19241.45,27824.6831,1464.705882,19241.45,27824.6831,1464.705882
19686.55,29122.92254,1444.117647,19686.55,29122.92254,1444.117647
19795.67,29715.9507,1397.058824,19795.67,29715.9507,1397.058824
19561.7,29724.92958,1373.529412,19561.7,29724.92958,1373.529412
19323.97,29946.16197,1402.941176,19323.97,29946.16197,1402.941176
18593.83,28659.22535,1423.529412,18593.83,28659.22535,1423.529412
17869.88,26214.92958,1470.588235,17869.88,26214.92958,1470.588235
16759.08,23594.64789,1908.823529,16759.08,23594.64789,1908.823529
15983.63,21357.57042,2194.117647,15983.63,21357.57042,2194.117647
19529.75,19117.53521,2094.117647,19529.75,19117.53521,2094.117647
20655.4,18298.80282,1494.117647,20655.4,18298.80282,1494.117647
19885.08,16871.65493,1517.647059,19885.08,16871.65493,1517.647059
19316.57,16067.32394,1458.823529,19316.57,16067.32394,1458.823529
19311.65,15460.98592,1500,19311.65,15460.98592,1500
18413.85,15250.17606,1550,18413.85,15250.17606,1550
18007.17,15352.07746,1529.411765,18007.17,15352.07746,1529.411765
18421.52,16912.64085,1652.941176,18421.52,16912.64085,1652.941176
18830.95,18458.87324,1673.529412,18830.95,18458.87324,1673.529412
14985.1,19518.97887,1667.647059,14985.1,19518.97887,1667.647059
15139.58,21511.5493,1629.411765,15139.58,21511.5493,1629.411765
16678.5,23748.41549,1576.470588,16678.5,23748.41549,1576.470588
17120.97,25508.38028,1508.823529,17120.97,25508.38028,1508.823529
15620.6,26806.51408,1452.941176,15620.6,26806.51408,1452.941176
16234.98,28357.53521,1417.647059,16234.98,28357.53521,1417.647059
16457.65,29175.24648,1400,16457.65,29175.24648,1400
16803.97,29773.97887,1423.529412,16803.97,29773.97887,1423.529412
16892.4,30360.38732,1376.470588,16892.4,30360.38732,1376.470588
16659.08,30478.76761,1355.882353,16659.08,30478.76761,1355.882353
16246.58,29992.74648,1347.058824,16246.58,29992.74648,1347.058824
15431.25,28239.71831,1482.352941,15431.25,28239.71831,1482.352941
14160.32,25303.4507,1679.411765,14160.32,25303.4507,1679.411765
12848.85,22890.14085,1905.882353,12848.85,22890.14085,1905.882353
13864.97,21161.33803,2041.176471,13864.97,21161.33803,2041.176471
17997.28,19515.45775,1935.294118,17997.28,19515.45775,1935.294118
16861.67,17138.20423,1394.117647,16861.67,17138.20423,1394.117647
15876.82,15628.87324,1470.588235,15876.82,15628.87324,1470.588235
15717.08,15088.87324,1852.941176,15717.08,15088.87324,1852.941176
16008.2,14291.97183,1879.411765,16008.2,14291.97183,1879.411765
15594.97,14229.54225,1579.411765,15594.97,14229.54225,1579.411765
15158.52,14385.91549,1488.235294,15158.52,14385.91549,1488.235294
15224.88,14540.35211,1620.588235,15224.88,14540.35211,1620.588235
15328.5,15076.02113,1620.588235,15328.5,15076.02113,1620.588235
12503.33,16075.88028,1652.941176,12503.33,16075.88028,1652.941176
12957.13,18430.98592,1608.823529,12957.13,18430.98592,1608.823529
13823.95,20344.54225,1708.823529,13823.95,20344.54225,1708.823529
15937.63,22479.6831,1891.176471,15937.63,22479.6831,1891.176471
16332.48,23494.78873,2052.941176,16332.48,23494.78873,2052.941176
16830.3,25039.54225,1670.588235,16830.3,25039.54225,1670.588235
17581.92,26288.62676,1464.705882,17581.92,26288.62676,1464.705882
17878.05,27486.19718,1479.411765,17878.05,27486.19718,1479.411765
17636.63,27677.39437,1767.647059,17636.63,27677.39437,1767.647059
17693.85,27182.28873,1385.294118,17693.85,27182.28873,1385.294118
16892.77,25993.87324,1888.235294,16892.77,25993.87324,1888.235294
16640.7,25176.83099,1885.294118,16640.7,25176.83099,1885.294118
15898.27,23469.40141,1967.647059,15898.27,23469.40141,1967.647059
15122.5,21748.83803,1947.058824,15122.5,21748.83803,1947.058824
13788.8,19765.35211,1579.411765,13788.8,19765.35211,1579.411765
13067.9,18037.14789,1600,13067.9,18037.14789,1600
12652.08,16677.11268,1838.235294,12652.08,16677.11268,1838.235294
12284.8,16108.30986,1588.235294,12284.8,16108.30986,1588.235294
11756.88,15535.66901,1338.235294,11756.88,15535.66901,1338.235294
11166.1,14409.29577,1397.058824,11166.1,14409.29577,1397.058824
10769.83,14017.67606,1408.823529,10769.83,14017.67606,1408.823529
11048.27,14273.66197,1441.176471,11048.27,14273.66197,1441.176471
11338.08,14265.66901,1550,11338.08,14265.66901,1550
11620.52,14365.14085,1650,11620.52,14365.14085,1650
12225.22,15584.11972,1591.176471,12225.22,15584.11972,1591.176471
12632.38,17805.10563,1411.764706,12632.38,17805.10563,1411.764706
13611.23,19827.39437,1682.352941,13611.23,19827.39437,1682.352941
14886.95,21132.8169,1876.470588,14886.95,21132.8169,1876.470588
16115.65,22054.92958,2017.647059,16115.65,22054.92958,2017.647059
15956.33,22001.09155,2044.117647,15956.33,22001.09155,2044.117647
16540.75,23102.04225,1988.235294,16540.75,23102.04225,1988.235294
16843.7,24048.80282,1814.705882,16843.7,24048.80282,1814.705882
17100.35,24106.93662,1450,17100.35,24106.93662,1450
16717.8,23762.8169,1941.176471,16717.8,23762.8169,1941.176471
17471.4,23188.97887,1850,17471.4,23188.97887,1850
15068.15,21904.33099,2105.882353,15068.15,21904.33099,2105.882353
14801.95,20243.20423,1852.941176,14801.95,20243.20423,1852.941176
14596.95,19290.45775,2291.176471,14596.95,19290.45775,2291.176471
14241.75,18806.12676,2052.941176,14241.75,18806.12676,2052.941176
13674.8,17693.16901,2038.235294,13674.8,17693.16901,2038.235294
13000.42,15943.55634,1997.058824,13000.42,15943.55634,1997.058824
12491.6,14992.5,1788.235294,12491.6,14992.5,1788.235294
11454.4,14275.35211,1473.529412,11454.4,14275.35211,1473.529412
11672.7,14103.97887,1452.941176,11672.7,14103.97887,1452.941176
11567.73,13535.84507,1541.176471,11567.73,13535.84507,1541.176471
11554.45,13843.80282,1470.588235,11554.45,13843.80282,1470.588235
12564.08,15547.28873,1505.882353,12564.08,15547.28873,1505.882353
13614.67,16350.9507,1555.882353,13614.67,16350.9507,1555.882353
13701.92,17698.87324,1441.176471,13701.92,17698.87324,1441.176471
14634.63,19673.87324,1411.764706,14634.63,19673.87324,1411.764706
16181.38,21333.62676,1332.352941,16181.38,21333.62676,1332.352941
17284.08,22965.07042,1320.588235,17284.08,22965.07042,1320.588235
15373.48,23309.0493,1297.058824,15373.48,23309.0493,1297.058824
15970.4,24084.47183,1317.647059,15970.4,24084.47183,1317.647059
16072.75,25390.6338,1261.764706,16072.75,25390.6338,1261.764706
16138.07,26147.42958,1258.823529,16138.07,26147.42958,1258.823529
16224,26759.6831,1238.235294,16224,26759.6831,1238.235294
16086.92,26843.94366,1214.705882,16086.92,26843.94366,1214.705882
15358.33,26282.21831,1264.705882,15358.33,26282.21831,1264.705882
14470.38,24518.4507,1297.058824,14470.38,24518.4507,1297.058824
13821.6,22399.54225,1376.470588,13821.6,22399.54225,1376.470588
13111.55,20185.49296,1402.941176,13111.55,20185.49296,1402.941176
12330.13,18595.07042,1417.647059,12330.13,18595.07042,1417.647059
15177.53,16815.10563,1426.470588,15177.53,16815.10563,1426.470588
15793.7,16307.74648,1347.058824,15793.7,16307.74648,1347.058824
15340.97,14871.16197,1341.176471,15340.97,14871.16197,1341.176471
15519.6,14112.88732,1320.588235,15519.6,14112.88732,1320.588235
15089.5,13372.71127,1297.058824,15089.5,13372.71127,1297.058824
14911.23,13084.29577,1344.117647,14911.23,13084.29577,1344.117647
14954.1,12993.59155,1294.117647,14954.1,12993.59155,1294.117647
15118.47,13917.99296,1485.294118,15118.47,13917.99296,1485.294118
14832.63,14779.33099,1511.764706,14832.63,14779.33099,1511.764706
12533.93,14309.11972,1432.352941,12533.93,14309.11972,1432.352941
13721.65,15671.8662,1597.058824,13721.65,15671.8662,1597.058824
14605.35,16792.71127,1435.294118,14605.35,16792.71127,1435.294118
15308.57,17463.20423,1429.411765,15308.57,17463.20423,1429.411765
14971.13,18265.35211,1397.058824,14971.13,18265.35211,1397.058824
15181.55,19160.14085,1470.588235,15181.55,19160.14085,1470.588235
15223.38,19412.57042,1514.705882,15223.38,19412.57042,1514.705882
15114.48,19803.80282,1617.647059,15114.48,19803.80282,1617.647059
14948.88,20143.76761,1644.117647,14948.88,20143.76761,1644.117647
13794.13,19515.59859,1702.941176,13794.13,19515.59859,1702.941176
13137.22,18974.54225,1697.058824,13137.22,18974.54225,1697.058824
12330.5,17191.40845,1829.411765,12330.5,17191.40845,1829.411765
11994.13,15192.71127,1944.117647,11994.13,15192.71127,1944.117647
11525.65,13689.85915,1923.529412,11525.65,13689.85915,1923.529412
11666.27,12051.90141,1917.647059,11666.27,12051.90141,1917.647059
12633.4,10516.33803,1932.352941,12633.4,10516.33803,1932.352941
13493,9808.415493,1861.764706,13493,9808.415493,1861.764706
12874.73,9088.521127,1758.823529,12874.73,9088.521127,1758.823529
12489.75,8609.119718,1897.058824,12489.75,8609.119718,1897.058824
12450.55,8290.809859,2026.470588,12450.55,8290.809859,2026.470588
12001.58,8098.450704,2079.411765,12001.58,8098.450704,2079.411765
10660.2,7898.450704,2220.588235,10660.2,7898.450704,2220.588235
10131.49,8071.725352,2476.470588,10131.49,8071.725352,2476.470588
9874.55,8149.647887,2482.352941,9874.55,8149.647887,2482.352941
7921.6,6576.338028,1758.823529,7921.6,6576.338028,1758.823529
11337.15,10542.71127,2164.705882,11337.15,10542.71127,2164.705882
12821.22,12308.1338,1955.882353,12821.22,12308.1338,1955.882353
13229.3,14457.04225,1938.235294,13229.3,14457.04225,1938.235294
12952.97,15949.75352,1829.411765,12952.97,15949.75352,1829.411765
13248.1,16998.23944,1750,13248.1,16998.23944,1750
13575.3,17863.16901,1829.411765,13575.3,17863.16901,1829.411765
